#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
convert_to_attacker_religion_desc;We are currently under attack for religious reasons. If I accept conversion, I can end this war now and protect my people...;Nous sommes présentement attaqués pour des raisons religieuses. Si j'accepte la conversion, je pourrai mettre fin à cette guerre et protéger mon peuple...;Wir werden aus religiösen Gründen angegriffen. Wenn ich der Konvertierung zustimme, kann ich den Krieg sofort beenden und mein Volk schützen...;;En estos momentos estamos bajo ataque por motivos religiosos. Si acepto la conversión, puedo terminar esta guerra y proteger a mi pueblo...;;;;;;;;;x
OPINION_CHANGE;§Y$ACTIVE$'s§! opinion of §Y$PASSIVE$§! changes by $MUCH$;L'opinion de §Y$ACTIVE$§! envers §Y$PASSIVE$§! change de $MUCH$;§Y$ACTIVE$s§! Meinung von §Y$PASSIVE$§! ändert sich um $MUCH$;;La opinión de §Y$ACTIVE$'s§! acerca de §Y$PASSIVE$§! cambia por $MUCH$;;;;;;;;;x
OPINION_CHANGE_TIMER;for §Y$TIME$§! $TIMEUNIT$.;pendant §Y$TIME$§! $TIMEUNIT$.;für §Y$TIME$§! $TIMEUNIT$.;;para §Y$TIME$§! $TIMEUNIT$.;;;;;;;;;x
HOSTILE_LOOTING;§YHostile§! and raiding §Y$ENEMY$§! for loot.\nThis will last another §Y$DAYS$§! days.;§YHostile§! et attaque §Y$ENEMY$§! afin de le piller.\nCela durera encore §Y$DAYS$§! jours.;§YFeindlich§! und plündert §Y$ENEMY$§! für Beute.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! y asaltando §Y$ENEMY$§! por el botín.\nEsto durará otros §Y$DAYS$§! días.;;;;;;;;;x
HOSTILE_LOOTED;§YHostile§! towards §Y$ENEMY$§! due to being raided.\nThis will last another §Y$DAYS$§! days.;§YHostile§! envers §Y$ENEMY$§! en raison des pillages subis.\nCela durera encore §Y$DAYS$§! jours.;§YFeindlich§! gegenüber §Y$ENEMY$§! aufgrund von Plünderungen.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! hacia §Y$ENEMY$§! por estar siendo atacados.\n Esto durará otros §Y$DAYS$§! días.;;;;;;;;;x
HOSTILE_BOTH_LOOTING;§YHostile§! towards §Y$ENEMY$§! due to mutual raids.\nThis will last another §Y$DAYS$§! days.;§YHostile§! envers §Y$ENEMY$§! puisqu'ils s'attaquent mutuellement.\nCela durera encore §Y$DAYS$§! jours.;§YFeindlich§! gegenüber §Y$ENEMY$§! aufgrund von gegenseitigen Plünderungen.\nDies wird noch §Y$DAYS$§! Tage andauern.;;§YHostile§! hacia §Y$ENEMY$§! por ataques mutuos.\nEsto durará otros §Y$DAYS$§! días.;;;;;;;;;x
TIMEUNIT_YEARS;years;années;Jahre;;años;;;;;;;;;x
TIMEUNIT_MONTHS;months;mois;Monate;;meses;;;;;;;;;x
ca_shipyard_1;Castle Shipyard;Chantier naval du château;Burg-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_2;Castle Shipyard;Chantier naval du château;Burg-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_3;Castle Shipyard;Chantier naval du château;Burg-Werft;;Astillero del Castillo;;;;;;;;;x
ca_shipyard_4;Castle Shipyard;Chantier naval du château;Burg-Werft;;Astillero del Castillo;;;;;;;;;x
ct_shipyard_1;City Shipyard;Chantier naval de la cité;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_2;City Shipyard;Chantier naval de la cité;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_3;City Shipyard;Chantier naval de la cité;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
ct_shipyard_4;City Shipyard;Chantier naval de la cité;Stadt-Werft;;Astillero de la Ciudad;;;;;;;;;x
tp_shipyard_1;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_2;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_3;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
tp_shipyard_4;Temple Shipyard;Chantier naval du temple;Tempel-Werft;;Astillero del Templo;;;;;;;;;x
shipyard_desc;Skilled shipwrights are hard at work here, building all sorts of seafaring vessels.;De talentueux charpentiers sont à l'oeuvre ici, construisant toutes sortes de navires.;Erfahrene Schiffsbauer arbeiten hier hart und bauen alle Arten von hochseetüchtigen Schiffen.;;Carpinteros navales cualificados trabajan duro aquí, construyendo todo tipo de embarcaciones marinas.;;;;;;;;;x
TOGGLE_LOOTER;§YToggle Looter§!;§YActiver/Désactiver mode pillage§!;Plünderer aktivieren/deaktivieren;;§YConmutar Saqueador§!;;;;;;;;;x
REL_AUTHORITY_CHANGE;§Y$RELIGION$§!: $PERC$ Moral Authority for §Y$TIME$§! $TIMEUNIT$.\n;Religion §Y$RELIGION$§! : $PERC$ en autorité morale pendant §Y$TIME$§! $TIMEUNIT$.\n;§Y$RELIGION$er§! Glaube: $PERC$ Autorität für §Y$TIME$§! $TIMEUNIT$.\n;;Autoridad Moral de §Y$RELIGION$§!: $PERC$ para §Y$TIME$§! $TIMEUNIT$.\n;;;;;;;;;x
IS_HOLY_CITY_FOR_RELIGION;The §Y$RELIGION$§! faith considers §Y$HOLDING$§! a holy site;La religion §Y$RELIGION$§! considère §Y$HOLDING$§! comme un lieu saint;Der §Y$RELIGION$e§! Glaube betrachtet §Y$HOLDING$§! als eine Heilige Stätte;;La fe §Y$RELIGION$§! considera §Y$HOLDING$§! un sitio sagrado;;;;;;;;;x
IS_HOLY_CITY_FOR_RELIGION_2;They have control of the holding;Ce lieu saint est actuellement contrôlé par cette religion.;Sie besitzen die Kontrolle über dieses Besitztum;;Ellos controlan la propiedad;;;;;;;;;x
IS_HOLY_ORDER;Is Holy Order;Est un ordre saint;ist ein Orden;;Es Orden Sagrada;;;;;;;;;x
IS_NOT_HOLY_ORDER;Is NOT Holy Order;N'est pas un ordre saint;ist KEIN Orden;;NO es Orden Sagrada;;;;;;;;;x
opinion_looted;Pillaged my Lands;A pillé mes terres;Hat meine Ländereien geplündert;;Mis tierras saqueadas;;;;;;;;;x
opinion_heir_guardian_my_culture;Heir Educated with Proper Culture;Héritier éduqué dans sa culture d'origine ;Erbe mit passender, kultureller Ausbildung;;Heredero Educado con Cultura Propia;;;;;;;;;x
opinion_heir_guardian_foreign_culture;Heir Educated with Foreign Culture;Héritier éduqué dans une culture étrangère ;Erbe mit fremder, kultureller Ausbildung;;Heredero Educado con Cultura Extranjera;;;;;;;;;x
PORTAGE;Portage between §Y$FROM$§! and §Y$TO$§!;Portage entre §Y$FROM$§! et §Y$TO$§!;Transport zwischen §Y$FROM$§! und §Y$TO$§!;;Porteo entre §Y$FROM$§! y §Y$TO$§!;;;;;;;;;x
PORTAGE_DESC;A Portage allows ships to move between Major Rivers over a land county;Un portage permet aux navires de se déplacer sur les fleuves majeurs, à travers donc de comtés.;Ein Transport erlaubt Schiffen zwischen großen Flüssen über den Landweg zu wechseln;;Un Porteo permite a los barcos moverse entre Grandes Ríos por el terreno de una provincia ;;;;;;;;;x
HOLY_SITE_CONTROLLED;(controlled);(contrôlé);(kontrolliert);;(controlado);;;;;;;;;x
HOLY_SITE_PARTIALLY_CONTROLLED;(partial control);(partiellement contrôlé);(teilweise kontrolliert);;(control parcial);;;;;;;;;x
HOLY_SITE_NOT_CONTROLLED;(not controlled);(non contrôlé);(nicht kontrolliert);;(no controlado);;;;;;;;;x
RELHEAD_CONTROLS;controls a holy site;contrôle un lieu saint ;kontrolliert eine heilige Stätte;;controla un sitio sagrado;;;;;;;;;x
HOLY_SITE_OF;Holy Site of;Lieu saint de;Heilige Stätte von;;Sitio Sagrado de;;;;;;;;;x
RELHEAD_DIPLO;Diplomacy of;Diplomatie de;Diplomatie von;;Diplomacia de;;;;;;;;;x
RELHEAD_PIETY;[Player.Religion.GetPietyName] of;[Player.Religion.GetPietyName] de;[Player.Religion.GetPietyName] von;;[Player.Religion.GetPietyName] de;;;;;;;;;x
ORGANIZED_RELIGION;Organized Religion;Religion organisée ;Organisierte Religion;;Religión Organizada;;;;;;;;;x
INTERACTION_REQUIRES_RECIPIENT_CAN_MARRY;§Y[Recipient.GetTitledFirstName]§! must be able to marry and produce heirs;[Recipient.Get_Le_TitledFirstNameJ] doit pouvoir se marier et engendrer des héritiers;§Y[Recipient.GetTitledFirstName]§! muss heiraten und Erben bekommen können;;§Y[Recipient.GetTitledFirstName]§! debe poder casarse y producir herederos;;;;;;;;;x
INTERACTION_PREP_INV_ALREADY_TARGETTED;§Y[Recipient.GetTitledFirstName]§! is not already targeted by a Prepared Invasion;[Recipient.Get_Le_TitledFirstNameJ] n'est pas déjà la cible d'une invasion planifiée;§Y[Recipient.GetTitledFirstName]§! ist noch nicht das Ziel einer vorbereiteten Invasion;;§Y[Recipient.GetTitledFirstName]§! aún no es objetivo para una Invasión Preparada;;;;;;;;;x
INTERACTION_PREP_INV_ONLY_ONCE;§Y[Actor.GetTitledFirstName]§! can only prepare one invasion in [Actor.GetPossPronoun] lifetime;[Actor.Get_Le_TitledFirstNameJ] ne peut planifier qu'une seule invasion dans sa vie;§Y[Actor.GetTitledFirstName]§! kann nur eine Invasion in [Actor.GetPossPronoun]em Leben vorbereiten;;§Y[Actor.GetTitledFirstName]§! puede preparar solamente una invasión en [Actor.GetPossPronoun] vida;;;;;;;;;x
MORAL_AUTHORITY_OF_RELIGION;Moral Authority of the §Y$RELIGION$§! faith: §Y$AUTHORITY$%§!;Autorité morale pour la religion §Y$RELIGION$§! : §Y$AUTHORITY$%§!;Moral-Autorität des §Y$RELIGION$en§!-Glaubens: §Y$AUTHORITY$%§!;;Autoridad Moral de la fe §Y$RELIGION$§!: §Y$AUTHORITY$%§!;;;;;;;;;x
EVTNAME670;The [Root.Religion.GetName] Reformation;Réforme de la foi [Root.Religion.GetName];Reformation des Glaubens;;Reforma de la Fe [Root.Religion.GetName];;;;;;;;;x
EVTDESC670;The ancient [Root.Religion.GetName] religion is proving unable to withstand the onslaught of the Cross and the Moon. Rather than abandoning the old ways, [Root.GetTitledName] and the most powerful priests have decided to reform the [Root.Religion.GetName] faith. With codified rites, a holy scripture and a strict church hierarchy under a single leader, they hope that the reformed [Root.Religion.GetName] faith is better armed to fight back against the weak and effeminate foreign beliefs!;L'ancienne religion [Root.Religion.GetName] n'est pas à même de résister à l'assaut de la Croix et de la Lune. Plutôt que d'abandonner leur ancienne foi, [Root.Get_le_TitledName], ainsi que les plus puissants prêtres, ont décidé de la réformer. Grâce à des rites codifiés, à des textes sacrés et à une hiérarchie religieuse sous un seul chef, ils espèrent que la foi [Root.Religion.GetName] réformée est ainsi mieux armée pour repousser les croyances étrangères faibles et efféminées ! ;Die altertümliche [Root.Religion.GetName]e Religion kann dem Ansturm des Kreuzes und des Mondes nichts entgegensetzen. Doch statt die alten Pfade zu verlassen, haben sich [Root.GetTitledName] und die mächtigsten Priester dazu entschlossen, den [Root.Religion.GetName]en Glauben zu reformieren. Mit kodifizierten Riten, einer heiligen Schrift und einer strikten Kirchenhierarchie unter einem einzelnen Oberhaupt hoffen sie, dass der reformierte [Root.Religion.GetName]e Glaube besser gegen die schwachen und infamen, fremden Ansichten bestehen kann!;;La antigua religión [Root.Religion.GetName] está demostrando ser incapaz de resistir la arremetida de la Cruz y de la Luna. En lugar de abandonar las viejas costumbres, [Root.GetTitledName] y los más poderosos sacerdotes han decidido reformar la fe [Root.Religion.GetName]. Con ritos codificados, una escritura sagrada y una jerarquía estricta en la iglesia bajo un solo líder, esperan que la fe [Root.Religion.GetName] reformada esté mejor armada para luchar contra las creencias extranjeras débiles y afeminadas!;;;;;;;;;x
EVTOPTA670;For [Root.Religion.GetRandomGodName]!;Pour [Root.Religion.GetRandomGodName] !;Wir bleiben standhaft!;;¡Por [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTOPTB670;Embrace the Reformation!;Adoptez la réforme !;Begrüßt die Reformation!;;¡Acoge la Reforma!;;;;;;;;;x
EVTOPTC670;The old ways are still best;Les anciennes habitudes sont encore les meilleures !;Die alten Pfade sind immer noch die besten;;Las viejas formas aún son mejores;;;;;;;;;x
EVTOPTD670;They are still barbarians!;Ce sont toujours des barbares !;Sie sind noch immer Barbaren!;;¡Siguen siendo bárbaros!;;;;;;;;;x
NUM_CULTURE_REALM_PROVS_LESS;Fewer than §Y$NUM$§! §Y$CULTURE$§! Counties in Realm;Moins de §Y$NUM$§! comtés §Y$CULTURE$§! dans le pays;Weniger als §Y$NUM$§! §Y$CULTURE$§! Grafschaften im Reich;;Menos de §Y$NUM$§! Condados §Y$CULTURE$§! en Reino;;;;;;;;;x
NUM_CULTURE_REALM_PROVS_MORE;At least §Y$NUM$§! §Y$CULTURE$§! Counties in Realm;Au moins §Y$NUM$§! comtés §Y$CULTURE$§! dans le pays;Mindestens §Y$NUM$§! §Y$CULTURE$§! Grafschaften im Reich;;Al menos §Y$NUM$§! Condados §Y$CULTURE$§! en Reino;;;;;;;;;x
NUM_TITLE_REALM_PROVS_LESS;Fewer than §Y$NUM$§! Counties within the §Y$TITLE$§! in Realm;Moins de §Y$NUM$§! comtés au sein du pays §Y$TITLE$§! ;Weniger als §Y$NUM$§! Grafschaften unter §Y$TITLE$§! im Reich;;Menos de §Y$NUM$§! Condados dentro del §Y$TITLE$§! en Reino;;;;;;;;;x
NUM_TITLE_REALM_PROVS_MORE;At least §Y$NUM$§! Counties within the §Y$TITLE$§! in Realm;Au moins §Y$NUM$§! comtés au sein du pays §Y$TITLE$§! ;Mindestens §Y$NUM$§! Grafschaften unter §Y$TITLE$§! im Reich;;Al menos §Y$NUM$§! Condados dentro del §Y$TITLE$§! en Reino;;;;;;;;;x
d_norse_pagan_reformed;The Fylkirate;Fylkirat;Das Fylkirat;;El Fylkirate;;;;;;;;;x
d_norse_pagan_reformed_adj;Norse;nordique;Nordisch;;Nórdico;;;;;;;;;x
d_baltic_pagan_reformed_adj;Romuva;romuvienne;Romuvaisch;;Romuvano;;;;;;;;;x
d_slavic_pagan_reformed_adj;Slavic;slave;Slawisch;;Eslavo;;;;;;;;;x
d_tengri_pagan_reformed_adj;Tengri;tengriste;Tengrisch;;Tengri;;;;;;;;;x
d_finnish_pagan_reformed_adj;Suomenusko;suomenusko;Suomenuskowisch;;Soumenusco;;;;;;;;;x
d_aztec_pagan_reformed_adj;Aztec;aztèque;Aztekisch;;Azteca;;;;;;;;;x
d_west_african_pagan_reformed_adj;African;africaine;Westafrikanisch;;Africano Occidental;;;;;;;;;x
e_wendish_empire;Wendish Empire;Empire wende;Wendenreich;;Imperio Wendo;;;;;;;;;x
e_wendish_empire_adj;Wendish;wende;Wendisch;;Wendo;;;;;;;;;x
e_tartaria;Tartaria;Tartarie;Tartarei;;Tartaria;;;;;;;;;x
e_tartaria_adj;Tartar;tartare;Tartarisch;;Tártaro;;;;;;;;;x
e_carpathia;Carpathia;Carpathie;Karpathen;;Cárpatos;;;;;;;;;x
e_carpathia_adj;Carpathian;carpate;Karpathisch;;Cárpato;;;;;;;;;x
d_york_adj_norse;Jorvik;jorvik;Jorvikisch;;Jórvic;;;;;;;;;x
d_york_adj_swedish;Jorvik;jorvik;Jorvikisch;;Jórvico;;;;;;;;;x
d_york_adj_danish;Jorvik;jorvik;Jorvikisch;;Jórvico;;;;;;;;;x
d_york_adj_norwegian;Jorvik;jorvik;Jorvikisch;;Jórvico;;;;;;;;;x
d_pecs_adj_bohemian;Balaton;balatonne;Plattenseeisch;;Balatón;;;;;;;;;x
c_pecs_adj_bohemian;Balaton;balatonne;Plattenseeisch;;Balatón;;;;;;;;;x
d_ungvar_adj_croatian;Chrobatian;chrobatienne;Chrobatienisch;;Croata;;;;;;;;;x
k_asturias;Asturias;Asturies;Asturien;;Asturias;;;;;;;;;x
k_asturias_adj;Asturian;asturienne;Asturisch;;Asturiano;;;;;;;;;x
d_lendians;Lendians;Lendiens;Lendizen;;Lendianos;;;;;;;;;x
d_lendians_adj;Lendian;lendienne;Lendizisch;;Lendiano;;;;;;;;;x
d_kryvians;Kryvians;Kryviens;Kriwitschen;;Kríviches;;;;;;;;;x
d_kryvians_adj;Kryvian;kryvienne;Kriwitschenisch;;Kríviche;;;;;;;;;x
d_vyatichi;Vyatichi;Vyatichi;Wjatitschen;;Viatiches;;;;;;;;;x
d_vyatichi_adj;Vyatich;vyatich;Wjatitschenisch;;Viatiche;;;;;;;;;x
d_severians;Severians;Sévérianes;Sewerjanen;;Severianos;;;;;;;;;x
d_severians_adj;Severian;sévériane;Sewerjanisch;;Severiano;;;;;;;;;x
d_glomacze;Glomacze;Glomacze;Daleminzen;;Glomacze;;;;;;;;;x
d_glomacze_adj;Glomacz;glomacze;Daleminzisch;;Glomacz;;;;;;;;;x
d_sorbs;Sorbs;Sorabes;Sorben;;Sorbios;;;;;;;;;x
d_sorbs_adj;Sorbian;sorabe;Sorbisch;;Sorbio;;;;;;;;;x
d_obotrites;Obotrites;Abodrites;Abotriten;;Obodritas;;;;;;;;;x
d_obotrites_adj;Obotrite;abodrite;Abotritisch;;Obodrita;;;;;;;;;x
d_brandenburg_adj_pommeranian;Brennaburgian;brandebourgeoise;Brennaburgisch;;Brennaburgian;;;;;;;;;x
d_mecklemburg_adj_pommeranian;Weligradian;weligradienne;Weligradisch;;Weligradian;;;;;;;;;x
WEST_FRANCIA;West Francia;Francie occidentale;Westfranken;;Francia Occidental;;;;;;;;;x
WEST_FRANCIA_ADJ;West Francian;franque occidentale;Westfränkisch;;Francés Occidental;;;;;;;;;x
EAST_FRANCIA;East Francia;Francie orientale;Ostfranken;;Francia Oriental;;;;;;;;;x
EAST_FRANCIA_ADJ;East Francian;franque orientale;Ostfränkisch;;Francés Oriental;;;;;;;;;x
FYLKIR;Fylkir;Fylkir;Fylkir;;Fylkir;;;;;;;;;x
FYLKJA;Fylkja;Fylkja;Fylkja;;Fylkja;;;;;;;;;x
FYLKIR_FOA;Your Holiness;Votre Sainteté;Eure Heiligkeit;;Su Santidad;;;;;;;;;x
HEAD_PRIEST;High Priest;Grand prêtre;Hohepriester;;Sumo Sacerdote;;;;;;;;;x
HEAD_PRIESTESS;High Priestess;Grande prêtresse;Hohepriesterin;;Suma Sacerdotisa;;;;;;;;;x
HEAD_PRIEST_FOA;Your Holiness;Votre Sainteté;Eure Heiligkeit;;Su Santidad;;;;;;;;;x
TRIBAL;Tribal;Tribal;Stamm;;Tribal;;;;;;;;;x
TRIBAL_TITLE;§YTribal Title§! (cannot have de jure vassals);§YTitre tribal§! (ne peut avoir de vassaux de jure);§YStammes-Titel§! (kann keine De-jure-Vasallen haben);;§YTribal Title§!  (no puede tener vasallos de jure);;;;;;;;;x
TRIBAL_TITLE_DESC;Tribal Titles do not and cannot have de jure vassal titles. If a tribal chief gains control of a proper title of the same or higher rank, the tribal title will be destroyed forever.;Les titres tribaux ne possèdent pas de titre de vassal de jure et ne peuvent pas en obtenir. Si un chef tribal prend le contrôle d'un titre valable d'un rang équivalent ou plus élevé, le titre tribal sera détruit à jamais. ;Stammes-Titel können keine De-jure-Vasallen-Titel haben. Wenn ein Stammeshäuptling die Kontrolle über einen richtigen Titel gleichen oder höheren Ranges erlangt, so wird der Stammes-Titel unwiederbringlich zerstört.;;Los Títulos Tribales no tienen ni pueden tener vasallos con títulos de jure. Si un jefe tribal gana el control de un título propio del mismo rango o superior, el título tribal será destruido para siempre.;;;;;;;;;x
